,Categories,Currency,Favorites Number,Id,Is Digital,Is Private,Is Supply,Number of Views,Price,Processing Days Max,Processing Days Min,Quantity,Style,Tags,Title
484,"['Jewelry', 'Earrings', 'Glass']",USD,10,157987233,False,False,false,90,15.99,2.0,1.0,1,"['High Fashion', 'Avant Garde']","['womens', 'jewelry', 'earrings', 'dangle earrings', 'boho', 'dangle', 'beaded earrings', 'brass', 'clear earrings', 'Bohemian', 'Bohemian earrings', 'glass earrings', 'gothic']","Bohemian clear glass earrings -Dangle Boho Antiqued Brass earrings - Bohemian flower earrings , brass earrings, clear earrings, steampunk"
485,"['Jewelry', 'Earrings', 'Glass']",GBP,2,122846404,False,False,false,65,18.00,3.0,1.0,16,"['Scottish', 'Tartan Plaid']","['jewellery', 'handmade', 'Scottish', 'tartan', 'glass', 'sterling silver', 'gift', 'heart', 'Celtic', 'earrings', 'sapphire', 'blue']",Jewel Heart Earrings Sapphire
486,"['Jewelry', 'Earrings', 'Glass']",USD,12,74808446,False,False,false,68,12.50,1.0,1.0,1,,"['earrings', 'dangle', 'millefiori', 'flowers']",Millefiori Bead Earrings
487,"['Jewelry', 'Earrings', 'Glass']",USD,11,170433182,False,False,false,114,24.00,5.0,3.0,1,,"['swarovski', 'brass', 'lever backs', 'clear', 'large', 'crystal', 'bridal', 'weddings', 'evenings', 'french', 'paris', 'pacific Opal', 'blue green']",Vintage Pacific Opal  crystal vintage bridal bridesmaids long estate elegant old hollywood blue green
488,"['Jewelry', 'Earrings', 'Glass']",USD,7,103260550,False,False,false,90,24.00,5.0,3.0,2,,"['Amethyst Glass', 'Glass Amethyst', 'Earrings', 'German Glass', 'katedw', 'katedrew wilkinson', 'Rare German Glass', 'German glass beads', 'hand made', 'handmade', 'made in USA', 'Dangle earings', 'Jewellery']",Earrings B Rare German Amethyst Melon Cut Glass and Sterling Silver
489,"['Jewelry', 'Earrings', 'Glass']",USD,3,176448470,False,False,false,57,18.00,2.0,1.0,1,,"['glass crystal hearts', '4mm Red taqua beads', 'all sterling silver', 'Leaver back', 'ear wires', 'Fantastic gift', 'Valentines gift', 'Gift for anyone', 'Approx height 2 in', 'Hearts approx 15mm', 'Happy Valentines Day']","Ear rings featuring Crystal Hearts, Red Tagua beads and Silver"
490,"['Jewelry', 'Earrings', 'Glass']",USD,4,63789454,False,False,false,153,22.99,,,1,,"['lake superior', 'handmade', 'seaglass sea glass', 'beach glass', 'beachglass', 'found object', 'ooak amber orange', 'recycled upcycled', 'dangle sterling zen', 'amber wrapped wire', 'water balance gift', 'fresh up north her', 'bead creative fun']",Small Amber Orange Lake Superior Beach Glass Earrings
491,"['Jewelry', 'Earrings', 'Glass']",USD,1,102272251,False,False,false,22,18.00,,,1,"['Abstract', 'Resort']","['glass', 'gold', 'red', 'cherry', 'white', 'earrings', 'dangle', 'disc']",Red art glass earrings
492,"['Jewelry', 'Earrings', 'Glass']",USD,6,105466092,False,False,false,98,15.00,,,2,['Traditional'],"['Earrings', 'Earrings365', 'Jewelry', 'Leverback', 'round', 'twist', 'pearl', 'Swarovski', 'White', 'Clear', 'Wedding', 'Bridal', 'Classic']",White Pearl and Clear Swarosvki Crystal Earrings on Sterling Silver Leverbacks with Twisted Silver Spacer. Classic. Bridal.
493,"['Jewelry', 'Earrings', 'Glass']",USD,24,212734963,False,False,false,178,28.00,3.0,1.0,1,,"['mini terrarium', 'flower jewellery', 'real flower', 'botanical earrings', 'glass jewelry', 'gift', 'dandelion jewelry', 'dandelion seed', 'dandelion earrings', 'real dandelion']","Dandelion glass earrings, long terrarium earrings"
494,"['Jewelry', 'Earrings', 'Glass']",USD,8,91973981,False,False,false,149,34.99,1.0,1.0,1,,"['dichroic fused glass', 'french ear wire', 'hayden brook studios', 'dangle drop earring', 'surgical steel', 'layered dichro', 'convert to clips', 'cobalt blue', 'pendant slide', 'jewelry gift set', 'yellow gold', 'sapphire clear', 'golden green accent']",Dichroic Dangle Earrings & Pendant SET - Yellow Gold Green with Sapphire Cobalt Blue Window Fused Glass - Surgical Steel French Wire
495,"['Jewelry', 'Earrings', 'Glass']",USD,123,98779251,False,False,false,985,8.00,3.0,1.0,1,,"['dangle earring', 'bohemian earring', 'electric penguin', 'positivityteam', 'electricpenguin', 'hemp earring', 'vintage brass bead', 'long dangle earring', 'green recycled glass', 'olive green earring', 'fair trade earring', 'knotted brown hemp', 'green glass earring']","Green Glass Earrings - Dangle Earrings, Olive Green Recycled Glass Bead, Brown Hemp Earring, Vintage Brass Beads"
496,"['Jewelry', 'Earrings', 'Glass']",USD,1,123942655,False,False,false,33,48.00,3.0,1.0,1,,"['St Patricks day', 'Green', 'Dangly earrings', 'Earrings', 'Handmade', 'Glass earrings', 'Beaded earrings', 'Gold earrings', 'Victorian', 'Green earrings']",Mrs Belvederes Minty Green Opalescent Earrings
497,"['Jewelry', 'Earrings', 'Glass']",USD,33,127193165,False,False,false,185,24.00,2.0,1.0,1,"['Boho', 'Victorian']","['bronze', 'bronze earrings', 'black earrings', 'bullet', 'bullet earrings', 'bullet jewelry', 'bullet jewellery', '22 caliber', 'blue glass', 'ammo', 'pink', 'cowgirl']",Pretty in Pink - Tiny Brass Bullet Earrings
498,"['Jewelry', 'Earrings', 'Glass']",USD,27,98134484,False,False,false,486,36.00,2.0,1.0,1,"['Funky', 'Shabby Chic']","['lampwork earrings', 'glass bead earrings', 'flower earrings', 'green earrings', 'colorful earrings', 'yellow earrings', 'dangle earrings', 'lampwork jewelry', 'beaded earrings', 'beadwork earrings', 'red earrings', 'turquoise earrings', 'handmadejewelry']","Yellow Lampwork Earrings, Colorful Glass Bead Jewelry, Flower Glass Bead Earrings, Red Lampwork Jewelry, Turquoise Beadwork Earrings"
499,"['Jewelry', 'Earrings', 'Glass']",USD,0,221410936,False,False,false,9,28.50,2.0,1.0,1,,"['Swarovski crystals', 'seaglass', 'Seaglass earrings', 'Seaglass jewelry', 'beach glass', 'mermaid tears', 'sterling silver', 'ocean gifts', ""women's jewelry""]",Cobalt Blue Swarovski Crystal Sterling Silver White Sea Glass Earrings
500,"['Jewelry', 'Earrings', 'Metal']",USD,7,164661104,False,False,false,69,12.00,3.0,1.0,1,"['Boho', 'Goth']","['cross', 'cross earrings', 'metal cross', 'crosses', 'silver crosses', 'silver cross', 'dangle earrings', 'spiritual earrings', 'goth earrings', 'hipster', 'boho', 'chic', 'victorian']",Metal Cross Earrings
501,"['Jewelry', 'Earrings', 'Metal']",USD,79,214809736,False,False,false,735,8995.00,3.0,1.0,1,"['Modern', 'Traditional']","['diamond earrings', 'anniversary earrings', 'diamonds', 'women fashion', 'women gift', 'women jewelry', 'jewelry earrings', '2 carat earrins', '2 carat h vs2', 'earrings', 'heart earrings', '2 carat earrings', 'hearts g vs']",2.39 Carat G VS2 Diamond Earrings Grand Opening Sale Prices! Jewelry Diamond Earrings  Anniversary Fashion Gorgeous Sparkle and Shine!!!
502,"['Jewelry', 'Earrings', 'Metal']",USD,38,176313833,False,False,false,208,7.50,3.0,1.0,27,,"['craft supplies', 'beads', 'jewelry', 'funky', 'pastel', 'geometric ear studs', 'ear studs', '18k gold plated', 'fashion studs', 'pink', 'Mini Cube', 'valentine gift']",Pink Mini Cube earring studs - Enamel Geometric earring studs
503,"['Jewelry', 'Earrings', 'Metal']",USD,11,94019542,False,False,false,186,14.00,5.0,3.0,5,,"['Jewelry', 'Earrings', 'earring', 'Metal', 'Dangle', 'gift for mom', 'nature', 'love bird earrings', 'everyday jewelry', 'birthday gift', 'best friend gift', 'gold bird earrings', 'sparrow mod bird']","gold bird earrings with gold plated french ear wire,love bird earrings,girls jewelry,gift for mom and sister,new mom gift"
504,"['Jewelry', 'Earrings', 'Metal']",USD,11,222345526,False,False,false,14,15.95,8.0,4.0,1,,"['dainty earrings', '2cm earrings', 'simple jewelry', 'short earrings', 'stud earrings', 'stud dangle earrings', 'love earrings', 'love earings', 'LOVE', 'word jewelry', 'word charms', 'love word earrings', 'love word']","love earrings, love earings, i love you earrings, small dangle earrings, silver dangle earrings, simple earrings, simple jewelry"
505,"['Jewelry', 'Earrings', 'Metal']",USD,1,38643509,False,False,false,75,9.99,,,1,,"['metalwork', 'wire wrapped', 'bird', 'bird shilouette', 'sparrow', 'tweet', 'bubble']",Bubble bird sihlouette bird with multiple circle french earwire earrings
506,"['Jewelry', 'Earrings', 'Metal']",EUR,354,188500556,False,False,false,1284,37.00,5.0,3.0,1,"['Historical', 'Traditional']","['pagan', 'medieval', 'rus', 'viking', 'slav', 'slavic', 'historical', 'sterling', 'silver', 'earrings', 'living history', 'vikings', 'fashion']",LUNITSA Sterling SIlver EARRINGS Great Moravian Empire Slavic Pagan
507,"['Jewelry', 'Earrings', 'Metal']",USD,8,120226140,False,False,false,137,27.00,5.0,3.0,1,"['Traditional', 'Shabby Chic']","['sterling silver', 'cutlery', 'silverware', 'silver plated', 'recycled', 'repurposed', 'upcycled', 'eco friendly', 'vintage', 'flower', 'garden', 'spring', 'pansy']",recycled medium PANSY silverware handle necklace
508,"['Jewelry', 'Earrings', 'Metal']",CAD,2,189364095,False,False,false,106,55.00,10.0,5.0,1,,"['earrings', 'sterling', 'silver', 'loop', 'loops', 'short', 'agate', 'blue', 'dangle', 'custom', 'personalized', 'bridesmaid', 'stone']",Custom Sterling silver loop earrings with stone
509,"['Jewelry', 'Earrings', 'Metal']",USD,7,204350047,False,False,false,37,12.00,3.0,1.0,3,['animal lover'],"['earrings', 'paw prints', 'animal lovers', 'handrafted', 'fundraiser', 'silver', 'gifts for her', 'one of a kind gifts']",Open Paw Print Earrings
510,"['Jewelry', 'Earrings', 'Metal']",USD,120,85732260,False,False,false,1369,40.00,5.0,3.0,16,"['Victorian', 'Steampunk']","['nib', 'fountain pen', 'shakespeare', 'victorian', 'old world', 'writer', 'poet', 'teacher gift', 'calligraphy', 'pen earrings', 'nib earrings', 'shakespeare earrings', 'gifts for writers']",Antique Fountain Pen Nib Earrings - Gifts for Writers and Shakespeare Lovers
511,"['Jewelry', 'Earrings', 'Metal']",USD,31,60936408,False,False,false,435,149.00,10.0,5.0,10,,"['metalwork', 'ruby', 'sterling', 'sequence', 'pink', 'birthstone', 'july', 'contemporary', 'classy', 'wedding', 'mother', 'scadteam', 'red']",4 Stone Sequence Earring (Ruby) made to order
512,"['Jewelry', 'Earrings', 'Metal']",USD,50,49198342,False,False,false,657,68.00,5.0,3.0,1,"['Abstract', 'Zen']","['metalwork', 'handmade', 'organic', 'metalsmith', 'tree', 'winter', 'sterling silver', 'oxidized', 'Birch', 'botany', 'plant', 'nature', 'texture']",winter tree earrings-Birch
513,"['Jewelry', 'Earrings', 'Metal']",USD,8,174028580,False,False,false,143,10.00,2.0,1.0,4,,"['Nut earrings', 'dangle', 'leather', 'stainless steel', 'industrial jewelry', 'hardware jewelry', 'jewelry', 'nuts', 'Hex nut', 'Hexagonal nut', 'unique', 'metal', 'hexagon']",Nut Earrings - Hex Nuts - Metal - Leather - Unique - Biodegradable - Hexagonal Nuts - Dangle - Hardware Jewelry
514,"['Jewelry', 'Earrings', 'Metal']",USD,36,107736286,False,False,false,363,4.90,3.0,1.0,10,"['Hollywood Regency', 'Fantasy']","['swarovski crystal', 'gift', 'wedding', 'earring stud', 'stud', 'birthday gift', 'romance', 'grand', 'purple', 'amethyst', 'bridesmaid gift', 'tanzanite', 'bridesmaids']",Swarovski Crystal Stud Typical 1.25 Carat Pierced Earrings - Bridesmaid Gift. Simple Modern Jewelry - Color Tanzanite
515,"['Jewelry', 'Earrings', 'Metal']",USD,47,61073356,False,False,false,1335,150.00,5.0,3.0,1,,"['pearl', 'metalwork', 'gold', 'sterling silver', 'curve', 'print on metal']",Part of Nature - silver and pearl earrings with gold wire
516,"['Jewelry', 'Earrings', 'Metal']",USD,3,124296729,False,False,false,35,12.50,1.0,1.0,1,"['Beach', 'Resort']","['sailboats', 'dangle', 'earrings', 'silver ox', 'OOAK', 'free ship']",Sailing Along
517,"['Jewelry', 'Earrings', 'Metal']",USD,21,168892241,False,False,false,127,13.00,3.0,1.0,2,"['Boho', 'Modern']","['cute jewellery', 'christmas', 'dainty jewelry', 'delicate jewelry', 'modern jewellery', 'heart', 'love', 'gold heart', 'delicate heart', 'gift for her', 'earrings', 'gold earrings', 'heart earrings']",Dainty heart earrings in gold
518,"['Jewelry', 'Earrings', 'Metal']",GBP,8,182695257,False,False,false,51,30.00,2.0,1.0,1,,"['Drop Earrings', 'Handmade Silver', 'Handmade in Ireland', 'Dangle Earrings']",Sterling silver &#39;bubble&#39; drop earrings - small
519,"['Jewelry', 'Earrings', 'Metal']",USD,1,183124242,False,False,false,17,18.00,4.0,2.0,2,,"['metal', 'feather', 'spring', 'dangle', 'cluster', 'antique', 'vintage', 'brass', 'bird', 'sparrow', 'swallow']",Sweet Bird Diving Sparrow Antique Brass Earrings
520,"['Jewelry', 'Earrings', 'Metal']",USD,171,201048740,False,False,false,559,35.95,2.0,1.0,1,"['Boho', 'Renaissance']","['vintage earrings', 'vintage jewelry', 'silver earrings', 'vintage brass', 'brass jewelry', 'sword earrings', 'stocking stuffer', 'long earrings', 'halloween jewelry', 'long silver earrings', 'gothic jewelry', 'goth earrings', 'birthday gift']",Silver Earrings - Sword Earrings - Chloe Long Earrings - Gothic jewelry - handmade jewelry
521,"['Jewelry', 'Earrings', 'Metal']",USD,12,179461707,False,False,false,96,27.99,5.0,3.0,999,['High Fashion'],"['Monogram earrings', 'hand stampedearrings', 'a good gift', '925 sterling silver', 'rose gold plated', 'personalized jewelry', 'monogram jewelry']","Monogram earrings hand stamped earrings a good gift 925 sterling silver  rose gold plated  personalized jewelry,monogram jewelry"
522,"['Jewelry', 'Earrings', 'Metal']",USD,10,205983221,False,False,false,50,5.98,3.0,1.0,9,,"['Earing', 'Jewelry', 'Stud', 'Picture', 'Halloween', 'Jack', 'Jack-o-lantern', 'Spooky', 'Blue', 'Cute', 'Ghost', 'Funny', 'Boo']",Halloween Cute Ghost Boo Earrings (Antique.bronze./.Silver.tone)
523,"['Jewelry', 'Earrings', 'Metal']",USD,66,542560058,False,False,false,217,14.00,5.0,3.0,60,,"['Stone', 'jewelry', 'earrings', 'quartz earrings', 'rainbow quartz', 'angel aura quartz', 'quartz jewelry', 'quartz', 'quartz crystal', 'crystal quartz', 'raw quartz', 'raw stone jewelry', 'raw crystal']","Raw Quartz Crystal Point Earrings, Double Chain Drop, Natural Quartz Rose Gold Earrings, Clear Quartz Earrings, Rose Gold, Rose Gold Jewelry"
524,"['Jewelry', 'Earrings', 'Metal']",USD,15,212984915,False,False,false,109,15.00,5.0,3.0,2,['High Fashion'],"['silver disc earrings', 'minimalist earrings', 'minimalist jewelry', 'minimalist silver', 'silver flower', 'flower earrings', 'minimal jewellery', 'pcfteam', 'small earrings', 'understated jewelry', 'silver earrings', 'chic silver earrings', 'cute earrings']",Silver flower earrings - silver disc earrings - chic silver earrings - minimalist earrings - minimalist jewelry - original design earrings
525,"['Jewelry', 'Earrings', 'Chandelier']",USD,0,109217493,False,False,false,29,10.95,,,1,['High Fashion'],['Hope Charms'],Hope. Chandelier Earrings
526,"['Jewelry', 'Earrings', 'Chandelier']",USD,89,67768496,False,False,false,1129,7.99,3.0,1.0,1,,"['dangle', 'metal', 'plastic', 'real butterfly', 'butterfly wing', 'handmade', 'natural', 'green wing', 'butterfly jewelry', 'butterfly earrings', 'unique gift']",Real Butterfly Wing Earrings  (Graphium Weiskei Hindwing - E159)
527,"['Jewelry', 'Earrings', 'Chandelier']",USD,41,95747229,False,False,false,722,28.00,10.0,5.0,1,,"['Peacock Feathers', 'Feather Earrings', 'Peacock Earrings', 'Natural Colors', 'Extra Long', 'Chain Earring', 'Single Earring', 'Peacock Jewelry', 'Big Feather Earring', 'Extra Long Earrings', 'Green Feathers']",Peacock Feather Earring - Extra Long Single Feather Earring - Feathered Soul
528,"['Jewelry', 'Earrings', 'Chandelier']",USD,43,544262070,False,False,false,160,135.00,4.0,1.0,1,,"['NEW ARRIVALS', 'EARRINGS', 'Hoops', 'Blue', 'Rose Gold', 'Gold', 'Silver', 'Style Isabella', 'Gemstone earrings', 'Boho earrings', 'Long Labradorite', 'Labradorite Flash']","Labradorite Flash Chandelier Earrings, Style Isabella, Long Labradorite Earrings, Gemstone earrings, Boho earrings"
529,"['Jewelry', 'Earrings', 'Chandelier']",EUR,11,167841678,False,False,false,107,32.00,5.0,3.0,2,,"['hellenic', 'chandelier', 'statement earring', 'byzantine', 'ancient design', 'high quality', 'greek', 'traditional', 'earrings', 'handmade', 'folklore', 'heart', 'egst']",Silver Gold-plated Earrings.
530,"['Jewelry', 'Earrings', 'Chandelier']",USD,33,56468688,False,False,false,1112,110.00,,,1,,"['jaipur jhumkas', 'bollywood jhumkas', 'mughal jhumkas', 'silver jhumkas', 'rajasthan jhumkas', 'rajasthani jhumkas', 'jhumkas', 'garnet jhumkas', 'east indian jhumkas']",Jaipur Jhumkas - Silver Jhumkas with Garnets - J28
531,"['Jewelry', 'Earrings', 'Chandelier']",USD,18,82153542,False,False,false,745,14.00,5.0,3.0,1,,"['blue', 'shabby chic', 'bold earrings', 'special occasion', 'family pictures', 'dangle earrings', 'filigree', 'hand painted', 'sensitive ears', 'utahteam', 'hoopla earrings', 'gift idea', 'anthropology style']","The KATE - GORGEOUS Filigree Dangle - TURQUOISE Blue- Bridesmaid Gifts, Family Pictures, Stocking Stuffer"
532,"['Jewelry', 'Earrings', 'Chandelier']",USD,3,192864318,False,False,false,17,32.00,3.0,1.0,1,['Cottage Chic'],"['vintage costume', 'mothers day', 'mother', 'shabby chic', 'necklace', 'ring', 'bracelet', 'grandma', 'valentines day', 'christmas', 'engagement', 'anniversary', 'wedding']",Repurposed Vintage White Beads &quot;One of A Kind&quot; Pierced Earrings
533,"['Jewelry', 'Earrings', 'Chandelier']",USD,12,170651736,False,False,false,97,5.00,3.0,1.0,1,,"['quartz crystal', 'clusters', 'perfect gift', 'swarovski', 'crystal', 'dressy', 'party', 'beautiful', 'leaves', '18k', 'christmas', 'gifts', 'rhinestones']",50% OFF - Simple and Romantic Detailed Gold Leaves Earrings - 1 pair
534,"['Jewelry', 'Earrings', 'Chandelier']",AUD,6,603184230,False,False,false,21,15.00,1.0,1.0,1,,"['bead', 'beading', 'handmade', 'gold', 'bohemian', 'hippy', 'hippie', 'light', 'long', 'hoop', 'white']",Beautiful Ethnic Big Light Tribal Hand Beaded Red Aqua Copper Chandelier & Gold Hoop Large Statement Light Boho Earrings Navajo Style
535,"['Jewelry', 'Earrings', 'Chandelier']",USD,12,172506685,False,False,false,63,16.00,,,1,"['Traditional', 'Steampunk']","['antiqued', 'brass', 'studded', 'steampunk', 'tanzanite', 'swarovski', 'crystal', 'crystals', 'dangle', 'chandelier', 'steam', 'punk']",Studded Steampunk Chandelier Earrings with Swarovski Crystals
536,"['Jewelry', 'Earrings', 'Chandelier']",USD,30,86168247,False,False,false,185,12.00,3.0,1.0,1,"['Victorian', 'old hollywood']","['dangle', 'drop', 'fuchsia', 'aquamarine', 'swarovski jewels', 'rhinestones', 'vintage', 'antiqued brass', 'rhinestone earrings', 'multi stone earrings', 'birthstone earrings', 'on sale', '4th of july on sale']",Estate Style Swarovski Fuchsia and Aquamarine Rhinestone Earrings
537,"['Jewelry', 'Earrings', 'Chandelier']",USD,63,78209626,False,False,false,472,115.00,10.0,5.0,3,,"['antique gold', 'chandelier', 'earrings', 'jewelry', 'Marianna Harutunian', 'fashion', 'handmade', 'swarovski crystal', 'Bridesmaids Earrings', 'bridal earring', 'summer earrings', 'clubbing earrings']",Flora Goddess -Antique Gold and Perido Green Swarovski Crystal Chandelier Earrings 5807SE
538,"['Jewelry', 'Earrings', 'Chandelier']",USD,4,92279444,False,False,false,31,48.95,3.0,1.0,1,,"['rainbow', 'silver earrings', 'pink earrings', 'purple earrings', 'blue earrings', 'silver jewelry', 'sterling earrings', 'bridal earrings', 'sterling jewelry', 'beaded earrings', 'drop earrings', 'gift for mom', 'gift for bride']","Sterling Silver Rainbow Earrings,gift for bride, gift for momSterling Silver Rainbow Earrings,gift for bride, gift for mom"
539,"['Jewelry', 'Earrings', 'Chandelier']",USD,14,38613490,False,False,false,240,54.00,,,1,,"['red garnet', 'honey copal amber', 'bali sterling', '925 sterling', 'designer exclusive', 'ooak', 'srajd', 'etsy', 'made in usa', 'Gonet Jewelry Design']",Red Garnet and Honey Amber Earrings (Ume)  by Gonet Jewelry Design
